Rho,Potential
-10.0,-6.960771116620848e-05
-9.98999499749875,-7.00474584560703e-05
-9.9799899949975,-7.049050432732087e-05
-9.969984992496249,-7.093687734754731e-05
-9.959979989994997,-7.138660636426392e-05
-9.949974987493746,-7.183972050796936e-05
-9.939969984992496,-7.22962491952412e-05
-9.929964982491246,-7.275622213186706e-05
-9.919959979989995,-7.321966931601409e-05
-9.909954977488745,-7.368662104143591e-05
-9.899949974987495,-7.415710790071958e-05
-9.889944972486242,-7.463116078857053e-05
-9.879939969984992,-7.510881090513796e-05
-9.869934967483742,-7.559008975938077e-05
-9.859929964982491,-7.607502917247374e-05
-9.849924962481241,-7.656366128125559e-05
-9.83991995997999,-7.705601854171862e-05
-9.829914957478739,-7.755213373254131e-05
-9.819909954977488,-7.805203995866324e-05
-9.809904952476238,-7.855577065490466e-05
-9.799899949974987,-7.906335958962957e-05
-9.789894947473737,-7.957484086845349e-05
-9.779889944972487,-8.009024893799741e-05
-9.769884942471236,-8.060961858968685e-05
-9.759879939969984,-8.113298496359831e-05
-9.749874937468734,-8.166038355235218e-05
-9.739869934967484,-8.219185020505459e-05
-9.729864932466233,-8.272742113128698e-05
-9.719859929964983,-8.326713290514472e-05
-9.709854927463732,-8.381102246932637e-05
-9.699849924962482,-8.43591271392729e-05
-9.68984492246123,-8.49114846073581e-05
-9.67983991995998,-8.546813294713089e-05
-9.66983491745873,-8.602911061761073e-05
-9.659829914957479,-8.659445646763548e-05
-9.649824912456229,-8.716420974026396e-05
-9.639819909954978,-8.773841007723299e-05
-9.629814907453726,-8.83170975234699e-05
-9.619809904952476,-8.890031253166101e-05
-9.609804902451225,-8.948809596687817e-05
-9.599799899949975,-9.008048911126185e-05
-9.589794897448725,-9.067753366876315e-05
-9.579789894947474,-9.127927176994593e-05
-9.569784892446224,-9.188574597684803e-05
-9.559779889944972,-9.249699928790427e-05
-9.549774887443721,-9.31130751429308e-05
-9.539769884942471,-9.373401742817252e-05
-9.52976488244122,-9.43598704814141e-05
-9.51975987993997,-9.49906790971548e-05
-9.50975487743872,-9.562648853184908e-05
-9.499749874937468,-9.626734450921366e-05
-9.489744872436217,-9.691329322560089e-05
-9.479739869934967,-9.756438135544102e-05
-9.469734867433717,-9.822065605675297e-05
-9.459729864932466,-9.888216497672502e-05
-9.449724862431216,-9.954895625736663e-05
-9.439719859929966,-0.00010022107854123191
-9.429714857428714,-0.00010089858097721624
-9.419709854927463,-0.00010158151322642616
-9.409704852426213,-0.00010226992546812541
-9.399699849924962,-0.00010296386840575537
-9.389694847423712,-0.00010366339327303386
-9.379689844922462,-0.00010436855184013107
-9.369684842421211,-0.00010507939641992525
-9.35967983991996,-0.00010579597987433847
-9.349674837418709,-0.00010651835562075352
-9.339669834917459,-0.0001072465776385141
-9.329664832416208,-0.00010798070047550805
-9.319659829914958,-0.00010872077925483552
-9.309654827413707,-0.0001094668696815635
-9.299649824912457,-0.00011021902804956748
-9.289644822411205,-0.0001109773112484615
-9.279639819909955,-0.00011174177677061789
-9.269634817408704,-0.00011251248271827889
-9.259629814907454,-0.00011328948781075909
-9.249624812406203,-0.00011407285139174274
-9.239619809904953,-0.00011486263343667545
-9.229614807403703,-0.00011565889456025225
-9.21960980490245,-0.00011646169602400333
-9.2096048024012,-0.00011727109974397843
-9.19959979989995,-0.00011808716829853269
-9.1895947973987,-0.00011890996493621341
-9.17958979489745,-0.0001197395535837502
-9.169584792396199,-0.00012057599885415045
-9.159579789894947,-0.0001214193660549009
-9.149574787393696,-0.0001222697211962764
-9.139569784892446,-0.00012312713099975914
-9.129564782391196,-0.0001239916629065679
-9.119559779889945,-0.0001248633850863004
-9.109554777388695,-0.0001257423664456891
-9.099549774887445,-0.0001266286766374734
-9.089544772386192,-0.00012752238606938932
-9.079539769884942,-0.00012842356591327708
-9.069534767383692,-0.00012933228811431202
-9.059529764882441,-0.000130248625400355
-9.049524762381191,-0.00013117265129142984
-9.03951975987994,-0.00013210444010932512
-9.029514757378688,-0.00013304406698732543
-9.019509754877438,-0.00013399160788007014
-9.009504752376188,-0.00013494713957354758
-8.999499749874937,-0.00013591073969521905
-8.989494747373687,-0.00013688248672428076
-8.979489744872437,-0.00013786246000206285
-8.969484742371186,-0.0001388507397425671
-8.959479739869934,-0.00013984740704314774
-8.949474737368684,-0.00014085254389533438
-8.939469734867433,-0.00014186623319580217
-8.929464732366183,-0.00014288855875748866
-8.919459729864933,-0.00014391960532086142
-8.909454727363682,-0.00014495945856533792
-8.899449724862432,-0.00014600820512085944
-8.88944472236118,-0.00014706593257962265
-8.87943971985993,-0.0001481327295079687
-8.86943471735868,-0.00014920868545843606
-8.859429714857429,-0.00015029389098197553
-8.849424712356178,-0.00015138843764033114
-8.839419709854928,-0.0001524924180185918
-8.829414707353678,-0.00015360592573791167
-8.819409704852426,-0.00015472905546840668
-8.809404702351175,-0.00015586190294222463
-8.799399699849925,-0.00015700456496679742
-8.789394697348675,-0.00015815713943827226
-8.779389694847424,-0.00015931972535512863
-8.769384692346174,-0.00016049242283198121
-8.759379689844923,-0.0001616753331135741
-8.749374687343671,-0.00016286855858896652
-8.739369684842421,-0.00016407220280591358
-8.72936468234117,-0.0001652863704854482
-8.71935967983992,-0.00016651116753666127
-8.70935467733867,-0.00016774670107168842
-8.69934967483742,-0.00016899307942090324
-8.689344672336167,-0.00017025041214832192
-8.679339669834917,-0.00017151881006722064
-8.669334667333667,-0.0001727983852559722
-8.659329664832416,-0.0001740892510741001
-8.649324662331166,-0.00017539152217855883
-8.639319659829916,-0.00017670531454023949
-8.629314657328663,-0.0001780307454607073
-8.619309654827413,-0.00017936793358917078
-8.609304652326163,-0.00018071699893969193
-8.599299649824912,-0.00018207806290863456
-8.589294647323662,-0.0001834512482923588
-8.579289644822412,-0.00018483667930516316
-8.569284642321161,-0.00018623448159748077
-8.55927963981991,-0.0001876447822743293
-8.549274637318659,-0.00018906770991402265
-8.539269634817408,-0.0001905033945871466
-8.529264632316158,-0.00019195196787580158
-8.519259629814908,-0.00019341356289311813
-8.509254627313657,-0.00019488831430304954
-8.499249624812407,-0.0001963763583404429
-8.489244622311155,-0.00019787783283139787
-8.479239619809904,-0.00019939287721391187
-8.469234617308654,-0.00020092163255882139
-8.459229614807404,-0.0002024642415910406
-8.449224612306153,-0.00020402084871110147
-8.439219609804903,-0.00020559160001700462
-8.429214607303653,-0.00020717664332637887
-8.4192096048024,-0.00020877612819896073
-8.40920460230115,-0.00021039020595939312
-8.3991995997999,-0.00021201902972035498
-8.38919459729865,-0.00021366275440601884
-8.379189594797399,-0.00021532153677584887
-8.369184592296149,-0.0002169955354487383
-8.359179589794898,-0.00021868491092749852
-8.349174587293646,-0.00022038982562369797
-8.339169584792396,-0.00022211044388286075
-8.329164582291146,-0.00022384693201003123
-8.319159579789895,-0.00022559945829570685
-8.309154577288645,-0.0002273681930421471
-8.299149574787394,-0.00022915330859006464
-8.289144572286144,-0.00023095497934570405
-8.279139569784892,-0.00023277338180831413
-8.269134567283642,-0.00023460869459801992
-8.259129564782391,-0.00023646109848410215
-8.24912456228114,-0.000238330776413688
-8.23911955977989,-0.0002402179135408621
-8.229114557278638,-0.00024212269725620213
-8.219109554777388,-0.00024404531721674696
-8.209104552276138,-0.000245985965376407
-8.199099549774887,-0.0002479448360168162
-8.189094547273637,-0.0002499221257786409
-8.179089544772387,-0.0002519180336933473
-8.169084542271136,-0.000253932761215438
-8.159079539769884,-0.00025596651225516347
-8.149074537268634,-0.0002580194932117143
-8.139069534767383,-0.0002600919130069083
-8.129064532266133,-0.00026218398311937154
-8.119059529764883,-0.0002642959176192278
-8.109054527263632,-0.0002664279332033017
-8.099049524762382,-0.0002685802492308452
-8.08904452226113,-0.0002707530877597934
-8.07903951975988,-0.00027294667358356066
-8.069034517258629,-0.00027516123426838497
-8.059029514757379,-0.00027739700019122917
-8.049024512256128,-0.00027965420457824606
-8.039019509754878,-0.00028193308354382057
-8.029014507253628,-0.00028423387613019503
-8.019009504752376,-0.00028655682434768743
-8.009004502251125,-0.0002889021732155116
-7.998999499749875,-0.00029127017080321467
-7.988994497248624,-0.0002936610682727304
-7.978989494747374,-0.0002960751199210706
-7.968984492246124,-0.00029851258322365613
-7.9589794897448725,-0.00030097371887830216
-7.948974487243621,-0.000303458790849868
-7.938969484742371,-0.0003059680664155779
-7.9289644822411205,-0.0003085018162110334
-7.91895947973987,-0.00031106031427691595
-7.90895447723862,-0.0003136438381064015
-7.8989494747373685,-0.0003162526686932915
-7.888944472236118,-0.00031888709058087685
-7.878939469734867,-0.0003215473919115448
-7.868934467233617,-0.00032423386447713825
-7.858929464732366,-0.0003269468037700866
-7.848924462231116,-0.0003296865090353122
-7.8389194597298655,-0.0003324532833229309
-7.828914457228614,-0.00033524743354175897
-7.818909454727364,-0.0003380692705136374
-7.808904452226113,-0.00034091910902858794
-7.798899449724862,-0.00034379726790081456
-7.788894447223612,-0.0003467040700255669
-7.7788894447223615,-0.0003496398424368731
-7.768884442221111,-0.0003526049163661633
-7.75887943971986,-0.00035559962730179445
-7.74887443721861,-0.00035862431504949164
-7.738869434717358,-0.0003616793237937234
-7.728864432216108,-0.000364765002160021
-7.718859429714858,-0.00036788170327826643
-7.708854427213607,-0.0003710297848469539
-7.698849424712357,-0.00037420960919844784
-7.688844422211106,-0.00037742154336525407
-7.678839419709854,-0.00038066595914731715
-7.668834417208604,-0.00038394323318036193
-7.658829414707354,-0.00038725374700530126
-7.648824412206103,-0.00039059788713871835
-7.638819409704853,-0.0003939760451444499
-7.628814407203602,-0.00039738861770628373
-7.618809404702351,-0.0004008360067017904
-7.6088044022011,-0.0004043186192773085
-7.59879939969985,-0.0004078368679240993
-7.588794397198599,-0.00041139117055569754
-7.578789394697349,-0.00041498195058646683
-7.568784392196099,-0.00041860963701139146
-7.558779389694847,-0.00042227466448711614
-7.548774387193597,-0.0004259774734142583
-7.538769384692346,-0.00042971851002101587
-7.5287643821910955,-0.00043349822644808466
-7.518759379689845,-0.0004373170808349189
-7.508754377188595,-0.0004411755374073431
-7.498749374687344,-0.0004450740665665498
-7.488744372186093,-0.0004490131449794985
-7.478739369684842,-0.00045299325567074337
-7.4687343671835915,-0.00045701488811570863
-7.458729364682341,-0.0004610785383354448
-7.448724362181091,-0.00046518470899287634
-7.43871935967984,-0.0004693339094905799
-7.428714357178589,-0.00047352665607010806
-7.418709354677339,-0.0004777634719128892
-7.408704352176088,-0.00048204488724272986
-7.398699349674837,-0.0004863714394299406
-7.388694347173587,-0.000490743673097123
-7.3786893446723365,-0.0004951621402266329
-7.368684342171086,-0.0004996274002697554
-7.358679339669835,-0.0005041400202576202
-7.3486743371685845,-0.0005087005749138786
-7.338669334667333,-0.000513309646769185
-7.328664332166083,-0.0005179678262774935
-7.318659329664833,-0.0005226757119342217
-7.308654327163582,-0.000527433910396294
-7.298649324662332,-0.0005322430366041042
-7.288644322161081,-0.0005371037139054306
-7.278639319659829,-0.000542016574181329
-7.268634317158579,-0.0005469822579740409
-7.258629314657329,-0.0005520014146169546
-7.248624312156078,-0.0005570747023666392
-7.238619309654828,-0.0005622027885370009
-7.228614307153577,-0.0005673863496355866
-7.218609304652326,-0.0005726260715020727
-7.208604302151075,-0.0005779226494489801
-7.198599299649825,-0.0005832767884046395
-7.188594297148574,-0.0005886892030584587
-7.178589294647324,-0.0005941606180085198
-7.168584292146074,-0.0005996917679115456
-7.158579289644822,-0.000605283397635278
-7.148574287143572,-0.0006109362624133019
-7.138569284642321,-0.0006166511280023619
-7.12856428214107,-0.0006224287708421999
-7.11855927963982,-0.0006282699782179755
-7.10855427713857,-0.0006341755484252828
-7.098549274637319,-0.0006401462909378333
-7.088544272136068,-0.0006461830265778277
-7.078539269634817,-0.0006522865876890713
-7.0685342671335665,-0.0006584578183128699
-7.058529264632316,-0.0006646975743667615
-7.048524262131066,-0.0006710067238261129
-7.038519259629815,-0.000677386146908644
-7.028514257128564,-0.0006838367362619102
-7.018509254627314,-0.0006903593971538084
-7.0085042521260625,-0.0006969550476661362
-6.998499249624812,-0.0007036246188912617
-6.988494247123562,-0.0007103690551319579
-6.9784892446223115,-0.0007171893141044382
-6.968484242121061,-0.0007240863671446555
-6.95847923961981,-0.0007310611994179072
-6.9484742371185595,-0.0007381148101318032
-6.938469234617308,-0.0007452482127526482
-6.928464232116058,-0.0007524624352252832
-6.9184592296148075,-0.000759758520196459
-6.908454227113557,-0.000767137525241767
-6.898449224612307,-0.00077460052309621
-6.888444222111056,-0.0007821486018884502
-6.878439219609805,-0.0007897828653787946
-6.868434217108554,-0.0007975044332009796
-6.858429214607304,-0.0008053144411077991
-6.848424212106053,-0.0008132140412206532
-6.838419209604803,-0.000821204402283052
-6.8284142071035525,-0.0008292867099181509
-6.818409204602301,-0.0008374621668903659
-6.80840420210105,-0.0008457319933711387
-6.7983991995998,-0.000854097427208892
-6.788394197098549,-0.000862559724203267
-6.778389194597299,-0.0008711201583836674
-6.768384192096049,-0.0008797800222921975
-6.758379189594797,-0.0008885406272710443
-6.748374187093547,-0.0008974033037543695
-6.738369184592296,-0.0009063694015647715
-6.728364182091045,-0.0009154402902143729
-6.718359179589795,-0.0009246173592106179
-6.708354177088545,-0.0009339020183668171
-6.698349174587294,-0.0009432956981175113
-6.688344172086043,-0.000952799849838728
-6.678339169584793,-0.0009624159461731772
-6.668334167083541,-0.0009721454813604631
-6.658329164582291,-0.0009819899715723572
-6.648324162081041,-0.0009919509552532286
-6.63831915957979,-0.0010020299934656504
-6.62831415707854,-0.0010122286702412791
-6.618309154577289,-0.0010225485929370554
-6.6083041520760375,-0.0010329913925967871
-6.598299149574787,-0.0010435587243181796
-6.588294147073537,-0.0010542522676253757
-6.578289144572286,-0.0010650737268470603
-6.568284142071036,-0.0010760248315001867
-6.558279139569785,-0.0010871073366793963
-6.5482741370685345,-0.0010983230234521714
-6.538269134567283,-0.001109673699259795
-6.528264132066033,-0.0011211611983241538
-6.5182591295647825,-0.0011327873820604596
-6.508254127063532,-0.0011445541394959242
-6.498249124562282,-0.0011564633876944405
-6.4882441220610305,-0.0011685170721873355
-6.47823911955978,-0.0011807171674102135
-6.468234117058529,-0.0011930656771459679
-6.4582291145572785,-0.0012055646349739644
-6.448224112056028,-0.0012182161047254835
-6.438219109554778,-0.0012310221809454169
-6.4282141070535275,-0.001243984989360268
-6.418209104552276,-0.0012571066873524992
-6.408204102051025,-0.0012703894644412379
-6.398199099549775,-0.0012838355427693615
-6.388194097048524,-0.0012974471775970156
-6.378189094547274,-0.001311226657801527
-6.3681840920460235,-0.0013251763063837716
-6.358179089544772,-0.0013392984809809788
-6.348174087043522,-0.0013535955743859739
-6.338169084542271,-0.0013680700150728725
-6.32816408204102,-0.0013827242677291822
-6.31815907953977,-0.001397560833794345
-6.30815407703852,-0.001412582252004642
-6.298149074537269,-0.0014277910989444708
-6.288144072036018,-0.0014431899896039384
-6.278139069534768,-0.0014587815779427257
-6.268134067033516,-0.001474568557460178
-6.258129064532266,-0.0014905536617715333
-6.248124062031016,-0.00150673966519025
-6.238119059529765,-0.0015231293833163205
-6.228114057028515,-0.0015397256736304691
-6.218109054527264,-0.001556531436094168
-6.2081040520260125,-0.0015735496137553099
-6.198099049524762,-0.0015907831933594046
-6.188094047023512,-0.0016082352059662024
-6.178089044522261,-0.0016259087275715056
-6.168084042021011,-0.00164380687973406
-6.15807903951976,-0.001661932830207279
-6.148074037018509,-0.001680289793575626
-6.138069034517258,-0.0016988810318953969
-6.128064032016008,-0.001717709855339667
-6.118059029514757,-0.0017367796228471262
-6.108054027013507,-0.0017560937427745058
-6.098049024512257,-0.0017756556735522822
-6.0880440220110055,-0.0017954689243433013
-6.078039019509755,-0.0018155370557039867
-6.068034017008504,-0.0018358636802476922
-6.0580290145072535,-0.0018564524633098054
-6.048024012006003,-0.0018773071236141395
-6.038019009504753,-0.0018984314339401064
-6.028014007003502,-0.0019198292217901592
-6.018009004502251,-0.001941504370056942
-6.008004002001001,-0.001963460817689557
-5.99799899949975,-0.001985702560358277
-5.987993996998499,-0.002008233651117044
-5.977988994497249,-0.002031058201063046
-5.9679839919959985,-0.002054180379992535
-5.957978989494747,-0.0020776044170521
-5.947973986993497,-0.0021013346013845167
-5.9379689844922465,-0.0021253752827682174
-5.927963981990995,-0.0021497308722493893
-5.917958979489745,-0.0021744058427656207
-5.907953976988495,-0.002199404729760037
-5.897948974487243,-0.0022247321317846337
-5.887943971985993,-0.0022503927110915953
-5.877938969484743,-0.0022763911942112547
-5.867933966983492,-0.00230273237251521
-5.857928964482241,-0.0023294211027631586
-5.847923961980991,-0.002356462307631745
-5.83791895947974,-0.0023838609762238134
-5.827913956978489,-0.0024116221645561794
-5.817908954477239,-0.0024397509960240333
-5.807903951975988,-0.002468252661839973
-5.797898949474737,-0.0024971324214454627
-5.787893946973487,-0.002526395602892479
-5.777888944472236,-0.002556047603192938
-5.767883941970986,-0.0025860938886333425
-5.757878939469735,-0.0026165399950519416
-5.747873936968484,-0.0026473915280755675
-5.737868934467234,-0.0026786541633131446
-5.727863931965983,-0.002710333646502645
-5.717858929464732,-0.002742435793608127
-5.707853926963482,-0.0027749664908633107
-5.697848924462232,-0.0028079316947579036
-5.68784392196098,-0.0028413374319626603
-5.67783891945973,-0.0028751897991890086
-5.66783391695848,-0.002909494962978782
-5.6578289144572285,-0.0029442591594193
-5.647823911955978,-0.002979488693778886
-5.637818909454728,-0.00301518994005755
-5.6278139069534765,-0.003051369340447253
-5.617808904452226,-0.003088033404695926
-5.607803901950976,-0.0031251887093690475
-5.597798899449725,-0.003162841897002215
-5.587793896948474,-0.0032009996751378063
-5.577788894447224,-0.0032396688152384334
-5.5677838919459735,-0.0032788561514695046
-5.557778889444722,-0.003318568579342717
-5.547773886943472,-0.0033588130542118607
-5.5377688844422215,-0.003399596589611974
-5.52776388194097,-0.0034409262554320995
-5.51775887943972,-0.0034828091759116133
-5.5077538769384695,-0.0035252525274494587
-5.497748874437219,-0.0035682635362149135
-5.487743871935968,-0.0036118494755480253
-5.4777388694347176,-0.0036560176631370935
-5.467733866933467,-0.003700775457959972
-5.457728864432216,-0.0037461302569750617
-5.447723861930966,-0.0037920894915472246
-5.437718859429715,-0.0038386606235929987
-5.427713856928464,-0.003885851141428506
-5.417708854427214,-0.003933668555302652
-5.407703851925963,-0.003982120392597198
-5.397698849424713,-0.004031214192674197
-5.387693846923462,-0.004080957501350266
-5.377688844422211,-0.004131357864975949
-5.367683841920961,-0.004182422824097325
-5.35767883941971,-0.004234159906675518
-5.347673836918459,-0.004286576620838621
-5.337668834417209,-0.004339680447139004
-5.327663831915958,-0.004393478830287401
-5.317658829414707,-0.004447979170333683
-5.307653826913457,-0.004503188813262457
-5.297648824412207,-0.004559115040969791
-5.287643821910955,-0.004615765060585567
-5.277638819409705,-0.004673145993103834
-5.267633816908455,-0.0047312648612815155
-5.257628814407203,-0.004790128576763478
-5.247623811905953,-0.0048497439263896144
-5.237618809404703,-0.004910117557637155
-5.2276138069034515,-0.0049712559631486086
-5.217608804402201,-0.0050331654642929565
-5.207603801900951,-0.005095852193704917
-5.1975987993997,-0.0051593220767435525
-5.187593796898449,-0.005223580811808568
-5.177588794397199,-0.005288633849448726
-5.167583791895948,-0.0053544863701934006
-5.157578789394697,-0.005421143261033961
-5.147573786893447,-0.005488609090477743
-5.137568784392196,-0.005556888082092798
-5.127563781890945,-0.005625984086456815
-5.117558779389695,-0.005695900551418718
-5.1075537768884445,-0.005766640490576084
-5.097548774387194,-0.0058382064498658974
-5.087543771885943,-0.0059106004721601844
-5.0775387693846925,-0.005983824059751739
-5.067533766883442,-0.0060578781346085925
-5.057528764382191,-0.006132762996268528
-5.0475237618809405,-0.006208478277237574
-5.03751875937969,-0.0062850228957484705
-5.027513756878439,-0.00636239500572643
-5.017508754377189,-0.006440591943800682
-5.007503751875938,-0.006519610173190742
-4.997498749374688,-0.006599445224286161
-4.987493746873437,-0.006680091631727734
-4.977488744372186,-0.006761542867786922
-4.967483741870936,-0.006843791271827962
-4.957478739369685,-0.006926827975624335
-4.947473736868434,-0.007010642824287638
-4.937468734367184,-0.007095224292552503
-4.927463731865933,-0.007180559396145553
-4.917458729364682,-0.007266633597950326
-4.907453726863432,-0.007353430708662621
-4.897448724362182,-0.007440932781612139
-4.88744372186093,-0.007529120001406854
-4.87743871935968,-0.007617970566035637
-4.86743371685843,-0.007707460562042465
-4.857428714357178,-0.0077975638323619575
-4.847423711855928,-0.007888251836381022
-4.837418709354678,-0.007979493501764698
-4.827413706853427,-0.008071255067555808
-4.817408704352176,-0.008163499918028139
-4.807403701850926,-0.008256188406740486
-4.797398699349675,-0.008349277670205033
-4.787393696848424,-0.008442721430546873
-4.777388694347174,-0.008536469786493169
-4.767383691845923,-0.008630468991988889
-4.757378689344672,-0.008724661221692447
-4.747373686843422,-0.008818984322557729
-4.737368684342171,-0.008913371550659317
-4.727363681840921,-0.00900775129236461
-4.71735867933967,-0.009102046768900208
-4.707353676838419,-0.009196175723299452
-4.697348674337169,-0.009290050088654314
-4.687343671835918,-0.009383575636525893
-4.6773386693346675,-0.009476651604295224
-4.667333666833417,-0.009569170300158296
-4.657328664332166,-0.009661016684386011
-4.6473236618309155,-0.009752067925381514
-4.637318659329665,-0.009842192928972999
-4.627313656828415,-0.009931251839279068
-4.6173086543271635,-0.010019095509376429
-4.607303651825913,-0.010105564939884784
-4.597298649324663,-0.0101904906834615
-4.587293646823412,-0.010273692213067277
-4.577288644322161,-0.010354977251724656
-4.567283641820911,-0.010434141061341953
-4.55727863931966,-0.010510965688015211
-4.547273636818409,-0.010585219161050707
-4.537268634317159,-0.010656654642768366
-4.5272636318159085,-0.010725009525951134
-4.517258629314657,-0.01079000447559784
-4.507253626813407,-0.010851342411413596
-4.4972486243121566,-0.010908707427234333
-4.487243621810905,-0.010961763643326461
-4.477238619309655,-0.011010153987230605
-4.467233616808405,-0.01105349889852615
-4.457228614307153,-0.011091394952581117
-4.447223611805903,-0.01112341339801745
-4.437218609304653,-0.01114909860226375
-4.427213606803402,-0.011167966399183833
-4.417208604302151,-0.011179502332358968
-4.407203601800901,-0.011183159787161018
-4.39719859929965,-0.011178358004282575
-4.387193596798399,-0.01116447996688416
-4.377188594297149,-0.011140870152976844
-4.367183591795898,-0.011106832144077376
-4.357178589294647,-0.011061626080549737
-4.347173586793397,-0.01100446595337846
-4.337168584292146,-0.010934516721401735
-4.327163581790896,-0.010850891242262817
-4.317158579289645,-0.010752647004511768
-4.307153576788394,-0.01063878264740319
-4.297148574287144,-0.010508234253982758
-4.287143571785893,-0.010359871402033144
-4.277138569284642,-0.010192492956351095
-4.267133566783392,-0.010004822584646937
-4.257128564282141,-0.009795503978089766
-4.2471235617808905,-0.009563095756158024
-4.23711855927964,-0.009306066033988905
-4.22711355677839,-0.0090227866288454
-4.2171085542771385,-0.008711526880622442
-4.207103551775888,-0.008370447059492967
-4.197098549274638,-0.007997591331829016
-4.1870935467733865,-0.007590880253425284
-4.177088544272136,-0.0071481027567765615
-4.167083541770886,-0.006666907596714072
-4.1570785392696346,-0.006144794216071096
-4.147073536768384,-0.005579102990208748
-4.137068534267134,-0.004967004806173644
-4.1270635317658835,-0.00430548992896517
-4.117058529264632,-0.003591356103836867
-4.107053526763382,-0.0028211958397267025
-4.0970485242621315,-0.001991382814781923
-4.08704352176088,-0.001098057340490335
-4.07703851925963,-0.00013711081612647626
-4.0670335167583795,0.0008958308999668554
-4.057028514257128,0.0020054252813310938
-4.047023511755878,0.0031966321716922668
-4.037018509254628,0.004474734162243389
-4.027013506753377,0.005845358406584464
-4.017008504252126,0.0073144999796075135
-4.007003501750876,0.008888546894830594
-3.9969984992496252,0.010574306903573959
-3.986993496748374,0.012379036208969128
-3.9769884942471236,0.01431047023817884
-3.9669834917458733,0.0163768566274359
-3.956978489244623,0.018586990586648405
-3.9469734867433717,0.020950252823469864
-3.9369684842421213,0.02347665022094711
-3.926963481740871,0.026176859478258242
-3.9169584792396197,0.029062273940716164
-3.9069534767383693,0.03214505386326332
-3.896948474237119,0.03543818037124334
-3.8869434717358677,0.038955513403399096
-3.8769384692346174,0.04271185394502292
-3.866933466733367,0.04672301088405322
-3.8569284642321167,0.05100587284989271
-3.8469234617308654,0.05557848542398006
-3.836918459229615,0.06046013414287636
-3.8269134567283647,0.06567143374906285
-3.8169084542271134,0.07123442418199698
-3.806903451725863,0.0771726738425359
-3.7968984492246127,0.08351139070786982
-3.7868934467233615,0.09027754192190798
-3.776888444222111,0.0974999825380039
-3.7668834417208608,0.10520959414734356
-3.7568784392196104,0.11343943418760546
-3.746873436718359,0.12222489679319595
-3.736868434217109,0.13160388612077617
-3.7268634317158584,0.14161700316264558
-3.716858429214607,0.15230774714621453
-3.706853426713357,0.1637227327110679
-3.6968484242121065,0.1759119241566047
-3.686843421710855,0.18892888816365197
-3.676838419209605,0.2028310665137295
-3.6668334167083545,0.2176800704605642
-3.656828414207104,0.2335419985510665
-3.646823411705853,0.2504877798483494
-3.6368184092046025,0.26859354467867413
-3.626813406703352,0.28794102520873205
-3.616808404202101,0.308617988360808
