Rho,Potential
-3.6068034017008506,0.3307187037927024
-3.5967983991996,0.3543444499085478
-3.586793396698349,0.37960406112751643
-3.5767883941970986,0.40661451992216396
-3.5667833916958482,0.4355015974489095
-3.556778389194598,0.4664005469321551
-3.5467733866933466,0.499456854333985
-3.5367683841920963,0.5348270512455219
-3.526763381690846,0.5726795953778088
-3.5167583791895947,0.6131958245123046
-3.5067533766883443,0.6565709902982777
-3.496748374187094,0.7030153788604245
-3.4867433716858427,0.7527555258095351
-3.4767383691845923,0.80603553393745
-3.466733366683342,0.8631185026301983
-3.4567283641820916,0.9242880788561578
-3.4467233616808404,0.989850140486605
-3.43671835917959,1.0601346236907563
-3.4267133566783397,1.135497507225341
-3.4167083541770884,1.2163229676179095
-3.406703351675838,1.3030257205340123
-3.3966983491745877,1.3960535650315982
-3.3866933466733364,1.4958901489527787
-3.376688344172086,1.6030579753972125
-3.3666833416708357,1.7181216720766488
-3.3566783391695854,1.8416915473815059
-3.346673336668334,1.974427459216472
-3.3366683341670837,2.117043025099622
-3.3266633316658334,2.270310204691111
-3.316658329164582,2.4350642888437624
-3.306653326663332,2.6122093324749303
-3.2966483241620814,2.802724072073536
-3.28664332166083,3.007668372506984
-3.27663831915958,3.2281902520137513
-3.2666333166583295,3.465533538893833
-3.256628314157079,3.7210462184783712
-3.246623311655828,3.9961895345180074
-3.2366183091545775,4.2925479152190364
-3.226613306653327,4.611839800832849
-3.216608304152076,4.95592945701878
-3.2066033016508255,5.326839866218862
-3.196598299149575,5.726766798069049
-3.186593296648324,6.158094169497272
-3.1765882941470736,6.623410815707314
-3.166583291645823,7.125528804801987
-3.156578289144573,7.667503441454265
-3.1465732866433216,8.252655118896191
-3.1365682841420712,8.884593193669707
-3.126563281640821,9.567242074197257
-3.1165582791395696,10.304869732408779
-3.1065532766383193,11.102118867553463
-3.096548274137069,11.964040973081673
-3.0865432716358185,12.89613358126647
-3.0765382691345673,13.904380986235253
-3.066533266633317,14.995298774482295
-3.0565282641320666,16.17598252295005
-3.0465232616308153,17.454161058614815
-3.036518259129565,18.838254710438157
-3.0265132566283146,20.337439024800116
-3.0165082541270634,21.961714459377866
-3.006503251625813,23.72198261817601
-2.9964982491245626,25.630129642341842
-2.9864932466233123,27.699117427831872
-2.976488244122061,29.943083402276383
-2.9664832416208107,32.37744965985074
-2.9564782391195603,35.019042324975224
-2.946473236618309,37.88622209358441
-2.9364682341170587,40.999026984915886
-2.9264632316158083,44.37932842763478
-2.916458229114557,48.05100190199289
-2.9064532266133067,52.04011346499569
-2.8964482241120564,56.375123598541116
-2.886443221610806,61.08710994149207
-2.8764382191095548,66.2100105959507
-2.8664332166083044,71.78088983576872
-2.856428214107054,77.84022819173269
-2.846423211605803,84.43223904287943
-2.8364182091045524,91.60521400697404
-2.826413206603302,99.411899595063
-2.816408204102051,107.90990777471023
-2.8064032016008005,117.1621632734505
-2.79639819909955,127.23739064716307
-2.7863931965982998,138.2106443361757
-2.7763881940970485,150.16388513340382
-2.766383191595798,163.18660669147957
-2.756378189094548,177.3765158970815
-2.7463731865932965,192.8402711371621
-2.736368184092046,209.69428266960534
-2.726363181590796,228.06557948514237
-2.7163581790895446,248.09274720229394
-2.706353176588294,269.92694166594924
-2.696348174087044,293.7329830147942
-2.6863431715857935,319.6905350336344
-2.6763381690845423,347.9953746029243
-2.666333166583292,378.8607559865801
-2.6563281640820415,412.5188745460831
-2.6463231615807903,449.2224342170118
-2.63631815907954,489.24632271504373
-2.6263131565782896,532.8893979304505
-2.6163081540770383,580.4763882995522
-2.606303151575788,632.3599090822134
-2.5962981490745376,688.9225953967534
-2.5862931465732872,750.579351535757
-2.576288144072036,817.7797144738805
-2.5662831415707856,891.0103275439114
-2.5562781390695353,970.7975179615767
-2.546273136568284,1057.7099691801059
-2.5362681340670337,1152.3614759110187
-2.5262631315657833,1255.4137660136662
-2.516258129064532,1367.5793692900372
-2.5062531265632817,1489.6245084827406
-2.4962481240620313,1622.3719824248822
-2.486243121560781,1766.7040052980622
-2.4762381190595297,1923.5649592964032
-2.4662331165582794,2093.964010654468
-2.456228114057029,2278.977530978245
-2.4462231115557778,2479.7512571370116
-2.4362181090545274,2697.5021136727555
-2.426213106553277,2933.5196118294057
-2.416208104052026,3189.166728995807
-2.4062031015507754,3465.8801617333693
-2.396198099049525,3765.169834801387
-2.3861930965482747,4088.6175379299934
-2.3761880940470235,4437.874551809349
-2.366183091545773,4814.658115206632
-2.3561780890445227,5220.746576699931
-2.3461730865432715,5657.973067703925
-2.336168084042021,6128.217528800412
-2.326163081540771,6633.396919486653
-2.3161580790395195,7175.45344298217
-2.306153076538269,7756.340623419819
-2.296148074037019,8378.007083345357
-2.2861430715357685,9042.377885748405
-2.276138069034517,9751.333327628325
-2.266133066533267,10506.685102105415
-2.2561280640320165,11310.149784002573
-2.2461230615307652,12163.319640201893
-2.236118059029515,13067.630821330149
-2.2261130565282645,14024.329055625556
-2.216108054027014,15034.433039079586
-2.206103051525763,16098.695797712448
-2.1960980490245126,17217.56438727739
-2.186093046523262,18391.13839152658
-2.176088044022011,19619.127780607905
-2.1660830415207606,20900.81079389849
-2.1560780390195102,22234.992613735725
-2.146073036518259,23619.965694687053
-2.1360680340170086,25053.4727033074
-2.1260630315157583,26532.67310143549
-2.116058029014508,28054.114467331896
-2.1060530265132567,29613.709688554532
-2.0960480240120063,31206.72117358752
-2.086043021510756,32827.75321134064
-2.0760380190095047,34470.75355462527
-2.0660330165082543,36129.025212301494
-2.056028014007004,37795.24930269665
-2.0460230115057527,39461.51964718466
-2.0360180090045024,41119.389568105966
-2.026013006503252,42759.93110191217
-2.0160080040020016,44373.80655084481
-2.0060030015007504,45951.3519809124
-1.9959979989994991,47482.671938631494
-1.9859929964982488,48957.74431395755
-1.9759879939969984,50366.533933553736
-1.965982991495748,51699.11313964346
-1.9559779889944977,52945.78730840665
-1.9459729864932473,54097.22300144855
-1.935967983991997,55144.576236925495
-1.9259629814907449,56079.618224783524
-1.9159579789894945,56894.8558425982
-1.9059529764882441,57583.64414150499
-1.8959479739869938,58140.288269381046
-1.8859429714857434,58560.132381068266
-1.875937968984493,58839.63336966615
-1.8659329664832427,58976.41759178116
-1.8559279639819906,58969.31916271654
-1.8459229614807402,58818.398851501486
-1.8359179589794898,58524.94309455819
-1.8259129564782395,58091.44315316676
-1.8159079539769891,57521.5549453336
-1.8059029514757388,56820.04056887007
-1.7958979489744866,55992.69298205121
-1.7858929464732363,55046.245705521964
-1.775887943971986,53988.26974100722
-1.7658829414707355,52827.06015881474
-1.7558779389694852,51571.51498042559
-1.7458729364682348,50231.009071711494
-1.7358679339669845,48815.26576708509
-1.7258629314657323,47334.22886924786
-1.715857928964482,45797.93752021112
-1.7058529264632316,44216.40622649239
-1.6958479239619813,42599.51205636034
-1.685842921460731,40956.89072237115
-1.6758379189594805,39297.842931544365
-1.6658329164582302,37631.25204152392
-1.655827913956978,35965.51371650016
-1.6458229114557277,34308.47794290984
-1.6358179089544773,32667.40345180563
-1.625812906453227,31048.924310366245
-1.6158079039519766,29459.02819536275
-1.6058029014507262,27903.045650673845
-1.595797898949474,26385.649461338136
-1.5857928964482237,24910.863148633256
-1.5757878939469734,23482.077503162294
-1.565782891445723,22102.074023569057
-1.5557778889444727,20773.054113845585
-1.5457728864432223,19496.672908151868
-1.535767883941972,18274.076634013072
-1.5257628814407198,17105.942487890403
-1.5157578789394694,15992.520076637864
-1.505752876438219,14933.673569619777
-1.4957478739369687,13928.923805014947
-1.4857428714357184,12977.489696180664
-1.475737868934468,12078.328386579997
-1.4657328664332177,11230.17370185257
-1.4557278639319655,10431.572542883843
-1.4457228614307152,9680.918952458633
-1.4357178589294648,8976.485669029635
-1.4257128564282144,8316.453053512678
-1.415707853926964,7698.93533841533
-1.4057028514257137,7122.004202969504
-1.3956978489244634,6583.709723460155
-1.3856928464232112,6082.0987850476
-1.3756878439219609,5615.2310706420585
-1.3656828414207105,5181.192764493463
-1.3556778389194601,4778.108123862014
-1.3456728364182098,4404.149082211308
-1.3356678339169594,4057.5430526061505
-1.3256628314157073,3736.579101156382
-1.315657828914457,3439.6126581446792
-1.3056528264132066,3165.06892957521
-1.2956478239119562,2911.4451648857366
-1.2856428214107058,2677.3119280088044
-1.2756378189094555,2461.313509323417
-1.2656328164082051,2262.1676057043323
-1.255627813906953,2078.6643851924496
-1.2456228114057026,1909.6650420557432
-1.2356178089044523,1754.0999374102694
-1.225612806403202,1610.9664103031487
-1.2156078039019516,1479.3263343547746
-1.2056028014007012,1358.303485815409
-1.1955977988994508,1247.0807802744382
-1.1855927963981987,1144.8974273078713
-1.1755877938969483,1051.0460450780304
-1.165582791395698,964.8697703067165
-1.1555777888944476,885.7593931165662
-1.1455727863931973,813.1505409473198
-1.135567783891947,746.5209310736474
-1.1255627813906948,685.3877071398327
-1.1155577788894444,629.3048715429746
-1.105552776388194,577.8608223973953
-1.0955477738869437,530.6760011559933
-1.0855427713856933,487.4006547053268
-1.075537768884443,447.71271385049243
-1.0655327663831926,411.3157885229776
-1.0555277638819405,377.93727874313794
-1.0455227613806901,347.3265993142863
-1.0355177588794398,319.2535153857135
-1.0255127563781894,293.5065853689245
-1.015507753876939,269.89170719791247
-1.0055027513756887,248.23076356776318
-0.9954977488744383,228.3603615446463
-0.9854927463731862,210.1306617959308
-0.9754877438719358,193.40429262529508
-0.9654827413706855,178.05534399979317
-0.9554777388694351,163.96843681163867
-0.9454727363681847,151.03786271571244
-0.9354677338669344,139.16679001563125
-0.9254627313656822,128.2665312283504
-0.9154577288644319,118.2558681331677
-0.9054527263631815,109.06043029981856
-0.8954477238619312,100.61212328756893
-0.8854427213606808,92.84860290865792
-0.8754377188594304,85.71279215212643
-0.8654327163581801,79.15243756527515
-0.855427713856928,73.1197020876978
-0.8454227113556776,67.57079152542647
-0.8354177088544272,62.46561203891922
-0.8254127063531769,57.767456197631724
-0.8154077038519265,53.4427153249066
-0.8054027013506762,49.46061601967308
-0.7953976988494258,45.79297889559776
-0.7853926963481737,42.4139977238491
-0.7753876938469233,39.30003730255944
-0.7653826913456729,36.42944850450281
-0.7553776888444226,33.78239907471184
-0.7453726863431722,31.340718861930885
-0.7353676838419219,29.08775827232175
-0.7253626813406697,27.00825883099441
-0.7153576788394194,25.088234827110615
-0.705352676338169,23.314865101852714
-0.6953476738369186,21.67639411586865
-0.6853426713356683,20.1620415042196
-0.6753376688344179,18.76191939278672
-0.6653326663331676,17.4669568108584
-0.6553276638319154,16.26883059058165
-0.6453226613306651,15.159902195448135
-0.6353176588294147,14.13315996731092
-0.6253126563281644,13.182166324906657
-0.615307653826914,12.301009486752855
-0.6053026513256636,11.484259327893259
-0.5952976488244133,10.726927013514441
-0.5852926463231611,10.024428083196202
-0.5752876438219108,9.372548687707562
-0.5652826413206604,8.76741470602367
-0.5552776388194101,8.205463493816659
-0.5452726363181597,7.68341803622917
-0.5352676338169093,7.198263297455169
-0.525262631315659,6.747224577667977
-0.5152576288144068,6.327747704300057
-0.5052526263131565,5.937480899718876
-0.4952476238119061,5.574258181079131
-0.48524262131065576,5.2360841606779065
-0.4752376188094054,4.921120126590443
-0.46523261630815504,4.62767129382119
-0.4552276138069029,4.354175125748897
-0.44522261130565255,4.099190634355636
-0.4352176088044022,3.8613885756792614
-0.42521260630315183,3.6395424641862184
-0.41520760380190147,3.432520336381004
-0.4052026013006511,3.2392772000125247
-0.39519759879940075,3.058848110751146
-0.3851925962981486,2.8903418232429434
-0.37518759379689826,2.732934968040153
-0.3651825912956479,2.585866710098285
-0.35517758879439754,2.4484338483569212
-0.3451725862931472,2.3199863194129358
-0.3351675837918968,2.1999230714836155
-0.32516258129064646,2.087688277768101
-0.3151575787893943,1.9827678609739154
-0.30515257628814396,1.884686303203139
-0.2951475737868936,1.7930037176104077
-0.28514257128564324,1.7073131602717093
-0.2751375687843929,1.6272381625541212
-0.2651325662831425,1.5524304659697707
-0.2551275637818904,1.4825679430448742
-0.24512256128064003,1.417352689150522
-0.23511755877938967,1.3565092715369365
-0.2251125562781393,1.299783122999016
-0.21510755377688895,1.246939068686376
-0.2051025512756386,1.1977599755662922
-0.19509754877438823,1.1520455149598607
-0.1850925462731361,1.1096110294085313
-0.17508754377188573,1.070286495896434
-0.16508254127063537,1.0339155781596492
-0.15507753876938501,1.000354761463207
-0.14507253626813466,0.96947256382422
-0.1350675337668843,0.9411488182111474
-0.12506253126563394,0.9152740207581618
-0.1150575287643818,0.8917487405047335
-0.10505252626313144,0.870483086607053
-0.09504752376188108,0.8513962293734122
-0.08504252126063072,0.8344159718536418
-0.07503751875938036,0.8194783690653299
-0.06503251625813,0.8065273922704898
-0.055027513756877866,0.7955146360274122
-0.045022511255627506,0.7863990660364512
-0.03501750875437715,0.7791468060775071
-0.025012506253126787,0.7737309626032223
-0.015007503751876428,0.770131485807305
-0.005002501250626068,0.7683350662339573
0.005002501250624292,0.7683350662339568
0.015007503751876428,0.770131485807305
0.025012506253126787,0.7737309626032223
0.03501750875437715,0.7791468060775072
0.045022511255627506,0.7863990660364513
0.055027513756877866,0.7955146360274123
0.06503251625812823,0.806527392270488
0.07503751875937859,0.8194783690653263
0.08504252126063072,0.8344159718536419
0.09504752376188108,0.8513962293734121
0.10505252626313144,0.8704830866070528
0.1150575287643818,0.891748740504734
0.12506253126563216,0.9152740207581553
0.13506753376688252,0.9411488182111432
0.14507253626813466,0.9694725638242201
0.15507753876938501,1.0003547614632067
0.16508254127063537,1.03391557815965
0.17508754377188573,1.0702864958964335
0.1850925462731361,1.109611029408531
0.19509754877438645,1.1520455149598527
0.2051025512756368,1.197759975566283
0.21510755377688895,1.2469390686863753
0.2251125562781393,1.2997831229990153
0.23511755877938967,1.3565092715369367
0.24512256128064003,1.417352689150522
0.2551275637818904,1.4825679430448735
0.26513256628314075,1.5524304659697559
0.2751375687843911,1.627238162554108
0.28514257128564324,1.7073131602717098
0.2951475737868936,1.7930037176104083
0.30515257628814396,1.8846863032031391
0.3151575787893943,1.9827678609739152
0.3251625812906447,2.0876882777680805
0.33516758379189504,2.1999230714835925
0.3451725862931454,2.3199863194129158
0.35517758879439754,2.448433848356921
0.3651825912956479,2.5858667100982853
0.37518759379689826,2.732934968040153
0.3851925962981486,2.8903418232429425
0.395197598799399,3.0588481107511134
0.40520260130064933,3.239277200012485
0.41520760380190147,3.4325203363810037
0.42521260630315183,3.639542464186219
0.4352176088044022,3.8613885756792636
0.44522261130565255,4.099190634355636
0.4552276138069029,4.354175125748895
0.46523261630815327,4.627671293821135
0.47523761880940363,4.921120126590385
0.48524262131065576,5.236084160677906
0.4952476238119061,5.5742581810791325
0.5052526263131565,5.937480899718876
0.5152576288144068,6.327747704300059
0.5252626313156572,6.747224577667916
0.5352676338169076,7.198263297455086
0.5452726363181579,7.68341803622907
0.5552776388194101,8.205463493816657
0.5652826413206604,8.767414706023665
0.5752876438219108,9.372548687707559
0.5852926463231611,10.024428083196208
0.5952976488244115,10.726927013514313
0.6053026513256619,11.484259327893126
0.615307653826914,12.301009486752852
0.6253126563281644,13.182166324906659
0.6353176588294147,14.133159967310917
0.6453226613306651,15.15990219544814
0.6553276638319154,16.26883059058165
0.6653326663331658,17.466956810858175
0.6753376688344161,18.761919392786478
0.6853426713356683,20.162041504219598
0.6953476738369186,21.676394115868657
0.705352676338169,23.31486510185271
0.7153576788394194,25.08823482711061
0.7253626813406697,27.008258830994418
0.7353676838419201,29.08775827232135
0.7453726863431704,31.34071886193046
0.7553776888444226,33.782399074711854
0.7653826913456729,36.4294485045028
0.7753876938469233,39.30003730255942
0.7853926963481737,42.41399772384908
0.795397698849424,45.79297889559722
0.8054027013506744,49.46061601967238
0.8154077038519265,53.44271532490661
0.8254127063531769,57.76745619763174
0.8354177088544272,62.46561203891921
0.8454227113556776,67.57079152542643
0.855427713856928,73.11970208769783
0.8654327163581783,79.15243756527393
0.8754377188594287,85.7127921521251
0.8854427213606808,92.84860290865794
0.8954477238619312,100.61212328756893
0.9054527263631815,109.06043029981855
0.9154577288644319,118.2558681331677
0.9254627313656822,128.26653122835037
0.9354677338669326,139.16679001562952
0.945472736368183,151.03786271571053
0.9554777388694351,163.96843681163867
0.9654827413706855,178.05534399979322
0.9754877438719358,193.4042926252951
0.9854927463731862,210.13066179593085
0.9954977488744365,228.36036154464296
1.005502751375687,248.23076356775903
1.015507753876939,269.89170719791264
1.0255127563781894,293.50658536892445
1.0355177588794398,319.25351538571346
1.0455227613806901,347.3265993142862
1.0555277638819405,377.93727874313794
1.0655327663831908,411.315788522971
1.0755377688844412,447.71271385048516
1.0855427713856933,487.4006547053266
1.0955477738869437,530.6760011559934
1.105552776388194,577.8608223973953
1.1155577788894444,629.3048715429745
1.1255627813906948,685.387707139833
1.1355677838919451,746.5209310736345
1.1455727863931955,813.1505409473075
1.1555777888944476,885.7593931165661
1.165582791395698,964.8697703067164
1.1755877938969483,1051.0460450780304
1.1855927963981987,1144.8974273078713
1.195597798899449,1247.0807802744198
1.2056028014006994,1358.3034858153892
1.2156078039019498,1479.32633435475
1.225612806403202,1610.966410303149
1.2356178089044523,1754.0999374102696
1.2456228114057026,1909.6650420557437
1.255627813906953,2078.664385192451
1.2656328164082034,2262.1676057043014
1.2756378189094537,2461.3135093233827
1.2856428214107058,2677.311928008804
1.2956478239119562,2911.445164885736
1.3056528264132066,3165.06892957521
1.315657828914457,3439.612658144679
1.3256628314157073,3736.5791011563833
1.3356678339169576,4057.5430526060945
1.345672836418208,4404.149082211239
1.3556778389194601,4778.108123862014
1.3656828414207105,5181.192764493464
1.3756878439219609,5615.231070642059
1.3856928464232112,6082.0987850476
1.3956978489244616,6583.709723460072
1.405702851425712,7122.004202969399
1.4157078539269623,7698.935338415219
1.4257128564282144,8316.45305351268
1.4357178589294648,8976.485669029636
1.4457228614307152,9680.918952458633
1.4557278639319655,10431.572542883841
1.4657328664332159,11230.173701852415
1.4757378689344662,12078.328386579851
1.4857428714357184,12977.48969618066
1.4957478739369687,13928.923805014943
1.505752876438219,14933.67356961978
1.5157578789394694,15992.520076637864
1.5257628814407198,17105.9424878904
1.5357678839419702,18274.076634012814
1.5457728864432205,19496.672908151664
1.5557778889444727,20773.05411384558
1.565782891445723,22102.07402356907
1.5757878939469734,23482.077503162298
1.5857928964482237,24910.863148633267
1.595797898949474,26385.64946133813
1.6058029014507245,27903.04565067353
1.6158079039519748,29459.02819536247
1.625812906453227,31048.924310366256
1.6358179089544773,32667.403451805618
1.6458229114557277,34308.47794290985
1.655827913956978,35965.513716500165
1.6658329164582284,37631.25204152361
1.6758379189594788,39297.84293154414
1.685842921460731,40956.89072237114
1.6958479239619813,42599.512056360334
1.7058529264632316,44216.40622649241
1.715857928964482,45797.93752021112
1.7258629314657323,47334.228869247876
1.7358679339669827,48815.265767084784
1.745872936468233,50231.00907171134
1.7558779389694852,51571.51498042562
1.7658829414707355,52827.06015881474
1.775887943971986,53988.26974100723
1.7858929464732363,55046.24570552196
1.7958979489744866,55992.69298205121
1.805902951475737,56820.040568869896
1.8159079539769873,57521.554945333526
1.8259129564782395,58091.44315316678
1.8359179589794898,58524.94309455819
1.8459229614807402,58818.39885150147
1.8559279639819906,58969.319162716536
1.865932966483241,58976.41759178118
1.8759379689844913,58839.63336966615
1.8859429714857434,58560.13238106829
1.8959479739869938,58140.28826938104
1.9059529764882441,57583.64414150501
1.9159579789894945,56894.855842598205
1.9259629814907449,56079.61822478351
1.9359679839919952,55144.576236925626
1.9459729864932456,54097.223001448794
1.9559779889944977,52945.78730840663
1.965982991495748,51699.113139643436
1.9759879939969984,50366.53393355374
1.9859929964982488,48957.74431395755
1.9959979989994991,47482.67193863149
2.0060030015007495,45951.35198091262
2.016008004002,44373.80655084509
2.026013006503252,42759.93110191218
2.0360180090045024,41119.38956810599
2.0460230115057527,39461.519647184636
2.056028014007003,37795.249302696764
2.0660330165082534,36129.025212301654
2.076038019009504,34470.75355462552
2.086043021510754,32827.75321134091
2.0960480240120063,31206.721173587524
2.1060530265132567,29613.70968855453
2.116058029014507,28054.11446733204
2.1260630315157574,26532.673101435576
2.1360680340170077,25053.47270330753
2.146073036518258,23619.965694687166
2.1560780390195102,22234.99261373574
2.1660830415207606,20900.81079389849
2.176088044022011,19619.127780607916
2.1860930465232613,18391.138391526663
2.1960980490245117,17217.564387277504
2.206103051525762,16098.695797712551
2.2161080540270124,15034.433039079793
2.2261130565282645,14024.329055625556
2.236118059029515,13067.630821330147
2.2461230615307652,12163.319640201893
2.2561280640320156,11310.14978400265
2.266133066533266,10506.685102105484
2.2761380690345163,9751.33332762838
2.2861430715357667,9042.37788574854
2.296148074037019,8378.007083345352
2.306153076538269,7756.340623419816
2.3161580790395195,7175.453442982169
2.32616308154077,6633.396919486689
2.3361680840420203,6128.21752880047
2.3461730865432706,5657.973067703977
2.3561780890445227,5220.746576699931
2.366183091545773,4814.658115206633
2.3761880940470235,4437.87455180935
2.386193096548274,4088.6175379300234
2.396198099049524,3765.169834801417
2.4062031015507745,3465.8801617333893
2.416208104052025,3189.166728995826
2.426213106553277,2933.5196118294048
2.4362181090545274,2697.502113672754
2.4462231115557778,2479.7512571370116
2.456228114057028,2278.9775309782644
2.4662331165582785,2093.9640106544857
2.476238119059529,1923.5649592964182
2.486243121560779,1766.7040052980913
2.4962481240620313,1622.371982424882
2.5062531265632817,1489.6245084827406
2.516258129064532,1367.5793692900365
2.5262631315657824,1255.4137660136735
2.5362681340670328,1152.361475911028
2.546273136568283,1057.7099691801145
2.5562781390695353,970.7975179615765
2.5662831415707856,891.0103275439114
2.576288144072036,817.7797144738806
2.5862931465732864,750.5793515357642
2.5962981490745367,688.9225953967574
2.606303151575787,632.359909082219
2.6163081540770374,580.476388299557
2.6263131565782896,532.8893979304504
2.63631815907954,489.24632271504373
2.6463231615807903,449.2224342170117
2.6563281640820406,412.51887454608595
2.666333166583291,378.8607559865844
2.6763381690845414,347.9953746029267
2.6863431715857917,319.69053503363887
2.696348174087044,293.7329830147942
2.706353176588294,269.92694166594924
2.7163581790895446,248.09274720229385
2.726363181590795,228.06557948514396
2.7363681840920453,209.69428266960688
2.7463731865932957,192.84027113716354
2.756378189094548,177.3765158970815
2.766383191595798,163.18660669147957
2.7763881940970485,150.1638851334038
2.786393196598299,138.21064433617713
2.7963981990995492,127.23739064716432
2.8064032016007996,117.16216327345137
2.81640820410205,107.90990777471083
2.826413206603302,99.41189959506296
2.8364182091045524,91.60521400697405
2.846423211605803,84.4322390428794
2.856428214107053,77.84022819173352
2.8664332166083035,71.78088983576932
2.876438219109554,66.21001059595123
2.8864432216108042,61.08710994149305
2.8964482241120564,56.3751235985411
2.9064532266133067,52.040113464995684
2.916458229114557,48.0510019019929
2.9264632316158075,44.3793284276351
2.936468234117058,40.99902698491618
2.946473236618308,37.886222093584735
2.9564782391195585,35.01904232497571
2.9664832416208107,32.377449659850726
2.976488244122061,29.943083402276383
2.9864932466233114,27.69911742783202
2.9964982491245618,25.630129642342016
3.006503251625812,23.721982618176185
3.0165082541270625,21.961714459378058
3.0265132566283146,20.337439024800123
3.036518259129565,18.838254710438157
3.0465232616308153,17.45416105861481
3.0565282641320657,16.17598252295015
3.066533266633316,14.99529877448241
3.0765382691345664,13.904380986235362
3.0865432716358168,12.89613358126665
3.096548274137069,11.964040973081671
3.1065532766383193,11.102118867553461
3.1165582791395696,10.30486973240878
3.12656328164082,9.567242074197338
3.1365682841420703,8.884593193669764
3.1465732866433207,8.252655118896236
3.156578289144571,7.667503441454363
3.166583291645823,7.125528804801988
3.1765882941470736,6.623410815707315
3.186593296648324,6.158094169497272
3.1965982991495743,5.726766798069077
3.2066033016508246,5.326839866218891
3.216608304152075,4.955929457018811
3.226613306653327,4.611839800832849
3.2366183091545775,4.292547915219038
3.246623311655828,3.9961895345180083
3.256628314157078,3.721046218478397
3.2666333166583286,3.465533538893853
3.276638319159579,3.2281902520137726
3.2866433216608293,3.007668372507001
3.2966483241620814,2.8027240720735374
3.306653326663332,2.61220933247493
3.316658329164582,2.435064288843763
3.3266633316658325,2.2703102046911243
3.336668334167083,2.1170430250996297
3.346673336668333,1.9744274592164834
3.3566783391695836,1.8416915473815263
3.3666833416708357,1.7181216720766483
3.376688344172086,1.603057975397212
3.3866933466733364,1.495890148952779
3.396698349174587,1.3960535650316035
3.406703351675837,1.3030257205340174
3.4167083541770875,1.2163229676179188
3.4267133566783397,1.1354975072253415
